date,Team Name,MATCHUP,Location,WL,OPPONENT
20170813,CLE,CLE @ TBA,AWAY,W, TBA
20170814,CLE,CLE @ BOS,AWAY,W, BOS
20170815,CLE,CLE @ MIN,AWAY,W, MIN
20170817,CLE,CLE @ MIN,AWAY,W, MIN
20170817,CLE,CLE @ MIN,AWAY,L, MIN
20170818,CLE,CLE @ KCA,AWAY,W, KCA
20170819,CLE,CLE @ KCA,AWAY,W, KCA
20170820,CLE,CLE @ KCA,AWAY,L, KCA
20170828,CLE,CLE @ NYA,AWAY,W, NYA
20170830,CLE,CLE @ NYA,AWAY,W, NYA
20170830,CLE,CLE @ NYA,AWAY,W, NYA
20170901,CLE,CLE @ DET,AWAY,W, DET
20170901,CLE,CLE @ DET,AWAY,W, DET
20170902,CLE,CLE @ DET,AWAY,W, DET
20170903,CLE,CLE @ DET,AWAY,W, DET
20170904,CLE,CLE @ CHA,AWAY,W, CHA
20170905,CLE,CLE @ CHA,AWAY,W, CHA
20170906,CLE,CLE @ CHA,AWAY,W, CHA
20170907,CLE,CLE @ CHA,AWAY,W, CHA
20170919,CLE,CLE @ ANA,AWAY,W, ANA
20170920,CLE,CLE @ ANA,AWAY,W, ANA
20170921,CLE,CLE @ ANA,AWAY,W, ANA
20170922,CLE,CLE @ SEA,AWAY,L, SEA
20170923,CLE,CLE @ SEA,AWAY,W, SEA
20170924,CLE,CLE @ SEA,AWAY,W, SEA
20120405,CLE ,CLE .vs TOR,HOME,L, TOR
20120407,CLE ,CLE .vs TOR,HOME,L, TOR
20120408,CLE ,CLE .vs TOR,HOME,W, TOR
20120409,CLE ,CLE .vs CHA,HOME,L, CHA
20120411,CLE ,CLE .vs CHA,HOME,L, CHA
20120424,CLE ,CLE .vs KCA,HOME,W, KCA
20120425,CLE ,CLE .vs KCA,HOME,L, KCA
20120426,CLE ,CLE .vs KCA,HOME,L, KCA
20120427,CLE ,CLE .vs ANA,HOME,W, ANA
20120428,CLE ,CLE .vs ANA,HOME,L, ANA
20120429,CLE ,CLE .vs ANA,HOME,W, ANA
20120504,CLE ,CLE .vs TEX,HOME,W, TEX
20120505,CLE ,CLE .vs TEX,HOME,L, TEX
20120506,CLE ,CLE .vs TEX,HOME,W, TEX
20120507,CLE ,CLE .vs CHA,HOME,W, CHA
20120507,CLE ,CLE .vs CHA,HOME,W, CHA
20120508,CLE ,CLE .vs CHA,HOME,L, CHA
20120509,CLE ,CLE .vs CHA,HOME,L, CHA
20120516,CLE ,CLE .vs SEA,HOME,W, SEA
20120517,CLE ,CLE .vs SEA,HOME,W, SEA
20120518,CLE ,CLE .vs MIA,HOME,L, MIA
20120519,CLE ,CLE .vs MIA,HOME,W, MIA
20120520,CLE ,CLE .vs MIA,HOME,L, MIA
20120522,CLE ,CLE .vs DET,HOME,W, DET
20120523,CLE ,CLE .vs DET,HOME,W, DET
20120524,CLE ,CLE .vs DET,HOME,W, DET
20120528,CLE ,CLE .vs KCA,HOME,W, KCA
20120529,CLE ,CLE .vs KCA,HOME,L, KCA
20120530,CLE ,CLE .vs KCA,HOME,L, KCA
20120601,CLE ,CLE .vs MIN,HOME,W, MIN
20120602,CLE ,CLE .vs MIN,HOME,L, MIN
20120603,CLE ,CLE .vs MIN,HOME,L, MIN
20120615,CLE ,CLE .vs PIT,HOME,W, PIT
20120616,CLE ,CLE .vs PIT,HOME,L, PIT
20120617,CLE ,CLE .vs PIT,HOME,L, PIT
20120618,CLE ,CLE .vs CIN,HOME,W, CIN
20120619,CLE ,CLE .vs CIN,HOME,W, CIN
20120620,CLE ,CLE .vs CIN,HOME,W, CIN
20120702,CLE ,CLE .vs ANA,HOME,L, ANA
20120703,CLE ,CLE .vs ANA,HOME,W, ANA
20120704,CLE ,CLE .vs ANA,HOME,W, ANA
20120705,CLE ,CLE .vs TBA,HOME,W, TBA
20120706,CLE ,CLE .vs TBA,HOME,L, TBA
20120707,CLE ,CLE .vs TBA,HOME,W, TBA
20120708,CLE ,CLE .vs TBA,HOME,L, TBA
20120720,CLE ,CLE .vs BAL,HOME,L, BAL
20120721,CLE ,CLE .vs BAL,HOME,L, BAL
20120722,CLE ,CLE .vs BAL,HOME,L, BAL
20120723,CLE ,CLE .vs BAL,HOME,W, BAL
20120724,CLE ,CLE .vs DET,HOME,W, DET
20120725,CLE ,CLE .vs DET,HOME,L, DET
20120726,CLE ,CLE .vs DET,HOME,W, DET
20120806,CLE ,CLE .vs MIN,HOME,L, MIN
20120807,CLE ,CLE .vs MIN,HOME,L, MIN
20120808,CLE ,CLE .vs MIN,HOME,W, MIN
20120809,CLE ,CLE .vs BOS,HOME,W, BOS
20120810,CLE ,CLE .vs BOS,HOME,L, BOS
20120811,CLE ,CLE .vs BOS,HOME,W, BOS
20120812,CLE ,CLE .vs BOS,HOME,L, BOS
20120824,CLE ,CLE .vs NYA,HOME,L, NYA
20120825,CLE ,CLE .vs NYA,HOME,W, NYA
20120826,CLE ,CLE .vs NYA,HOME,L, NYA
20120827,CLE ,CLE .vs OAK,HOME,L, OAK
20120828,CLE ,CLE .vs OAK,HOME,L, OAK
20120829,CLE ,CLE .vs OAK,HOME,L, OAK
20120830,CLE ,CLE .vs OAK,HOME,L, OAK
20120831,CLE ,CLE .vs TEX,HOME,L, TEX
20120901,CLE ,CLE .vs TEX,HOME,W, TEX
20120902,CLE ,CLE .vs TEX,HOME,L, TEX
20120914,CLE ,CLE .vs DET,HOME,L, DET
20120915,CLE ,CLE .vs DET,HOME,L, DET
20120916,CLE ,CLE .vs DET,HOME,W, DET
20120918,CLE ,CLE .vs MIN,HOME,L, MIN
20120919,CLE ,CLE .vs MIN,HOME,L, MIN
20120920,CLE ,CLE .vs MIN,HOME,W, MIN
20120928,CLE ,CLE .vs KCA,HOME,W, KCA
20120929,CLE ,CLE .vs KCA,HOME,L, KCA
20120930,CLE ,CLE .vs KCA,HOME,W, KCA
20121001,CLE ,CLE .vs CHA,HOME,L, CHA
20121002,CLE ,CLE .vs CHA,HOME,W, CHA
20121003,CLE ,CLE .vs CHA,HOME,L, CHA
20130408,CLE ,CLE .vs NYA,HOME,L, NYA
20130409,CLE ,CLE .vs NYA,HOME,L, NYA
20130412,CLE ,CLE .vs CHA,HOME,W, CHA
20130413,CLE ,CLE .vs CHA,HOME,W, CHA
20130414,CLE ,CLE .vs CHA,HOME,L, CHA
20130416,CLE ,CLE .vs BOS,HOME,L, BOS
20130417,CLE ,CLE .vs BOS,HOME,L, BOS
20130418,CLE ,CLE .vs BOS,HOME,L, BOS
20130430,CLE ,CLE .vs PHI,HOME,W, PHI
20130501,CLE ,CLE .vs PHI,HOME,W, PHI
20130503,CLE ,CLE .vs MIN,HOME,W, MIN
20130504,CLE ,CLE .vs MIN,HOME,W, MIN
20130505,CLE ,CLE .vs MIN,HOME,L, MIN
20130506,CLE ,CLE .vs OAK,HOME,W, OAK
20130507,CLE ,CLE .vs OAK,HOME,W, OAK
20130508,CLE ,CLE .vs OAK,HOME,W, OAK
20130509,CLE ,CLE .vs OAK,HOME,W, OAK
20130513,CLE ,CLE .vs NYA,HOME,W, NYA
20130513,CLE ,CLE .vs NYA,HOME,L, NYA
20130517,CLE ,CLE .vs SEA,HOME,W, SEA
20130518,CLE ,CLE .vs SEA,HOME,W, SEA
20130519,CLE ,CLE .vs SEA,HOME,W, SEA
20130520,CLE ,CLE .vs SEA,HOME,W, SEA
20130521,CLE ,CLE .vs DET,HOME,L, DET
20130522,CLE ,CLE .vs DET,HOME,L, DET
20130529,CLE ,CLE .vs CIN,HOME,W, CIN
20130530,CLE ,CLE .vs CIN,HOME,W, CIN
20130531,CLE ,CLE .vs TBA,HOME,L, TBA
20130601,CLE ,CLE .vs TBA,HOME,W, TBA
20130602,CLE ,CLE .vs TBA,HOME,L, TBA
20130614,CLE ,CLE .vs WAS,HOME,W, WAS
20130615,CLE ,CLE .vs WAS,HOME,L, WAS
20130616,CLE ,CLE .vs WAS,HOME,W, WAS
20130617,CLE ,CLE .vs KCA,HOME,L, KCA
20130618,CLE ,CLE .vs KCA,HOME,W, KCA
20130619,CLE ,CLE .vs KCA,HOME,W, KCA
20130621,CLE ,CLE .vs MIN,HOME,W, MIN
20130622,CLE ,CLE .vs MIN,HOME,W, MIN
20130623,CLE ,CLE .vs MIN,HOME,L, MIN
20130705,CLE ,CLE .vs DET,HOME,L, DET
20130706,CLE ,CLE .vs DET,HOME,L, DET
20130707,CLE ,CLE .vs DET,HOME,W, DET
20130708,CLE ,CLE .vs DET,HOME,L, DET
20130709,CLE ,CLE .vs TOR,HOME,W, TOR
20130710,CLE ,CLE .vs TOR,HOME,L, TOR
20130711,CLE ,CLE .vs TOR,HOME,W, TOR
20130712,CLE ,CLE .vs KCA,HOME,W, KCA
20130713,CLE ,CLE .vs KCA,HOME,W, KCA
20130714,CLE ,CLE .vs KCA,HOME,W, KCA
20130726,CLE ,CLE .vs TEX,HOME,W, TEX
20130727,CLE ,CLE .vs TEX,HOME,W, TEX
20130728,CLE ,CLE .vs TEX,HOME,W, TEX
20130729,CLE ,CLE .vs CHA,HOME,W, CHA
20130730,CLE ,CLE .vs CHA,HOME,W, CHA
20130731,CLE ,CLE .vs CHA,HOME,W, CHA
20130801,CLE ,CLE .vs CHA,HOME,W, CHA
20130805,CLE ,CLE .vs DET,HOME,L, DET
20130806,CLE ,CLE .vs DET,HOME,L, DET
20130807,CLE ,CLE .vs DET,HOME,L, DET
20130808,CLE ,CLE .vs DET,HOME,L, DET
20130809,CLE ,CLE .vs ANA,HOME,L, ANA
20130810,CLE ,CLE .vs ANA,HOME,L, ANA
20130811,CLE ,CLE .vs ANA,HOME,W, ANA
20130823,CLE ,CLE .vs MIN,HOME,L, MIN
20130824,CLE ,CLE .vs MIN,HOME,W, MIN
20130825,CLE ,CLE .vs MIN,HOME,W, MIN
20130902,CLE ,CLE .vs BAL,HOME,L, BAL
20130903,CLE ,CLE .vs BAL,HOME,W, BAL
20130904,CLE ,CLE .vs BAL,HOME,W, BAL
20130906,CLE ,CLE .vs NYN,HOME,W, NYN
20130907,CLE ,CLE .vs NYN,HOME,W, NYN
20130908,CLE ,CLE .vs NYN,HOME,L, NYN
20130909,CLE ,CLE .vs KCA,HOME,W, KCA
20130910,CLE ,CLE .vs KCA,HOME,L, KCA
20130911,CLE ,CLE .vs KCA,HOME,L, KCA
20130919,CLE ,CLE .vs HOU,HOME,W, HOU
20130920,CLE ,CLE .vs HOU,HOME,W, HOU
20130921,CLE ,CLE .vs HOU,HOME,W, HOU
20130922,CLE ,CLE .vs HOU,HOME,W, HOU
20130924,CLE ,CLE .vs CHA,HOME,W, CHA
20130925,CLE ,CLE .vs CHA,HOME,W, CHA
20140404,CLE ,CLE .vs MIN,HOME,W, MIN
20140405,CLE ,CLE .vs MIN,HOME,L, MIN
20140406,CLE ,CLE .vs MIN,HOME,L, MIN
20140408,CLE ,CLE .vs SDN,HOME,W, SDN
20140409,CLE ,CLE .vs SDN,HOME,W, SDN
20140409,CLE ,CLE .vs SDN,HOME,L, SDN
20140418,CLE ,CLE .vs TOR,HOME,L, TOR
20140419,CLE ,CLE .vs TOR,HOME,L, TOR
20140420,CLE ,CLE .vs TOR,HOME,W, TOR
20140421,CLE ,CLE .vs KCA,HOME,W, KCA
20140422,CLE ,CLE .vs KCA,HOME,L, KCA
20140423,CLE ,CLE .vs KCA,HOME,W, KCA
20140424,CLE ,CLE .vs KCA,HOME,W, KCA
20140502,CLE ,CLE .vs CHA,HOME,W, CHA
20140503,CLE ,CLE .vs CHA,HOME,W, CHA
20140504,CLE ,CLE .vs CHA,HOME,L, CHA
20140505,CLE ,CLE .vs MIN,HOME,L, MIN
20140506,CLE ,CLE .vs MIN,HOME,W, MIN
20140507,CLE ,CLE .vs MIN,HOME,W, MIN
20140508,CLE ,CLE .vs MIN,HOME,W, MIN
20140516,CLE ,CLE .vs OAK,HOME,L, OAK
20140517,CLE ,CLE .vs OAK,HOME,L, OAK
20140518,CLE ,CLE .vs OAK,HOME,L, OAK
20140519,CLE ,CLE .vs DET,HOME,W, DET
20140520,CLE ,CLE .vs DET,HOME,W, DET
20140521,CLE ,CLE .vs DET,HOME,W, DET
20140530,CLE ,CLE .vs COL,HOME,W, COL
20140531,CLE ,CLE .vs COL,HOME,W, COL
20140601,CLE ,CLE .vs COL,HOME,W, COL
20140602,CLE ,CLE .vs BOS,HOME,W, BOS
20140603,CLE ,CLE .vs BOS,HOME,W, BOS
20140604,CLE ,CLE .vs BOS,HOME,W, BOS
20140616,CLE ,CLE .vs ANA,HOME,W, ANA
20140617,CLE ,CLE .vs ANA,HOME,L, ANA
20140619,CLE ,CLE .vs ANA,HOME,W, ANA
20140620,CLE ,CLE .vs DET,HOME,L, DET
20140621,CLE ,CLE .vs DET,HOME,L, DET
20140622,CLE ,CLE .vs DET,HOME,L, DET
20140704,CLE ,CLE .vs KCA,HOME,L, KCA
20140705,CLE ,CLE .vs KCA,HOME,W, KCA
20140706,CLE ,CLE .vs KCA,HOME,W, KCA
20140707,CLE ,CLE .vs NYA,HOME,L, NYA
20140708,CLE ,CLE .vs NYA,HOME,W, NYA
20140709,CLE ,CLE .vs NYA,HOME,L, NYA
20140710,CLE ,CLE .vs NYA,HOME,W, NYA
20140711,CLE ,CLE .vs CHA,HOME,W, CHA
20140712,CLE ,CLE .vs CHA,HOME,L, CHA
20140713,CLE ,CLE .vs CHA,HOME,W, CHA
20140729,CLE ,CLE .vs SEA,HOME,L, SEA
20140730,CLE ,CLE .vs SEA,HOME,W, SEA
20140731,CLE ,CLE .vs SEA,HOME,L, SEA
20140801,CLE ,CLE .vs TEX,HOME,W, TEX
20140802,CLE ,CLE .vs TEX,HOME,W, TEX
20140803,CLE ,CLE .vs TEX,HOME,W, TEX
20140804,CLE ,CLE .vs CIN,HOME,W, CIN
20140805,CLE ,CLE .vs CIN,HOME,L, CIN
20140813,CLE ,CLE .vs ARI,HOME,W, ARI
20140813,CLE ,CLE .vs ARI,HOME,L, ARI
20140815,CLE ,CLE .vs BAL,HOME,W, BAL
20140816,CLE ,CLE .vs BAL,HOME,W, BAL
20140817,CLE ,CLE .vs BAL,HOME,L, BAL
20140822,CLE ,CLE .vs HOU,HOME,L, HOU
20140823,CLE ,CLE .vs HOU,HOME,W, HOU
20140824,CLE ,CLE .vs HOU,HOME,W, HOU
20140901,CLE ,CLE .vs DET,HOME,L, DET
20140902,CLE ,CLE .vs DET,HOME,L, DET
20140903,CLE ,CLE .vs DET,HOME,W, DET
20140904,CLE ,CLE .vs DET,HOME,L, DET
20140905,CLE ,CLE .vs CHA,HOME,W, CHA
20140906,CLE ,CLE .vs CHA,HOME,W, CHA
20140907,CLE ,CLE .vs CHA,HOME,W, CHA
20140908,CLE ,CLE .vs ANA,HOME,L, ANA
20140909,CLE ,CLE .vs MIN,HOME,L, MIN
20140911,CLE ,CLE .vs MIN,HOME,W, MIN
20140911,CLE ,CLE .vs MIN,HOME,W, MIN
20140922,CLE ,CLE .vs KCA,HOME,L, KCA
20140923,CLE ,CLE .vs KCA,HOME,L, KCA
20140924,CLE ,CLE .vs KCA,HOME,W, KCA
20140926,CLE ,CLE .vs TBA,HOME,W, TBA
20140927,CLE ,CLE .vs TBA,HOME,L, TBA
20140928,CLE ,CLE .vs TBA,HOME,W, TBA
20150410,CLE ,CLE .vs DET,HOME,L, DET
20150411,CLE ,CLE .vs DET,HOME,L, DET
20150412,CLE ,CLE .vs DET,HOME,L, DET
20150414,CLE ,CLE .vs CHA,HOME,L, CHA
20150415,CLE ,CLE .vs CHA,HOME,W, CHA
20150427,CLE ,CLE .vs KCA,HOME,L, KCA
20150428,CLE ,CLE .vs KCA,HOME,L, KCA
20150429,CLE ,CLE .vs KCA,HOME,W, KCA
20150430,CLE ,CLE .vs TOR,HOME,L, TOR
20150501,CLE ,CLE .vs TOR,HOME,W, TOR
20150502,CLE ,CLE .vs TOR,HOME,L, TOR
20150503,CLE ,CLE .vs TOR,HOME,W, TOR
20150508,CLE ,CLE .vs MIN,HOME,L, MIN
20150509,CLE ,CLE .vs MIN,HOME,L, MIN
20150510,CLE ,CLE .vs MIN,HOME,W, MIN
20150512,CLE ,CLE .vs SLN,HOME,L, SLN
20150513,CLE ,CLE .vs SLN,HOME,W, SLN
20150514,CLE ,CLE .vs SLN,HOME,L, SLN
20150522,CLE ,CLE .vs CIN,HOME,W, CIN
20150523,CLE ,CLE .vs CIN,HOME,W, CIN
20150524,CLE ,CLE .vs CIN,HOME,W, CIN
20150525,CLE ,CLE .vs TEX,HOME,L, TEX
20150526,CLE ,CLE .vs TEX,HOME,L, TEX
20150527,CLE ,CLE .vs TEX,HOME,W, TEX
20150605,CLE ,CLE .vs BAL,HOME,L, BAL
20150606,CLE ,CLE .vs BAL,HOME,W, BAL
20150607,CLE ,CLE .vs BAL,HOME,L, BAL
20150609,CLE ,CLE .vs SEA,HOME,L, SEA
20150610,CLE ,CLE .vs SEA,HOME,L, SEA
20150611,CLE ,CLE .vs SEA,HOME,W, SEA
20150617,CLE ,CLE .vs CHN,HOME,L, CHN
20150618,CLE ,CLE .vs CHN,HOME,W, CHN
20150619,CLE ,CLE .vs TBA,HOME,L, TBA
20150620,CLE ,CLE .vs TBA,HOME,L, TBA
20150621,CLE ,CLE .vs TBA,HOME,W, TBA
20150622,CLE ,CLE .vs DET,HOME,L, DET
20150623,CLE ,CLE .vs DET,HOME,L, DET
20150624,CLE ,CLE .vs DET,HOME,W, DET
20150706,CLE ,CLE .vs HOU,HOME,L, HOU
20150707,CLE ,CLE .vs HOU,HOME,W, HOU
20150708,CLE ,CLE .vs HOU,HOME,W, HOU
20150709,CLE ,CLE .vs HOU,HOME,W, HOU
20150710,CLE ,CLE .vs OAK,HOME,W, OAK
20150711,CLE ,CLE .vs OAK,HOME,L, OAK
20150712,CLE ,CLE .vs OAK,HOME,L, OAK
20150723,CLE ,CLE .vs CHA,HOME,L, CHA
20150724,CLE ,CLE .vs CHA,HOME,L, CHA
20150725,CLE ,CLE .vs CHA,HOME,L, CHA
20150726,CLE ,CLE .vs CHA,HOME,L, CHA
20150727,CLE ,CLE .vs KCA,HOME,L, KCA
20150728,CLE ,CLE .vs KCA,HOME,L, KCA
20150729,CLE ,CLE .vs KCA,HOME,W, KCA
20150807,CLE ,CLE .vs MIN,HOME,L, MIN
20150808,CLE ,CLE .vs MIN,HOME,W, MIN
20150809,CLE ,CLE .vs MIN,HOME,W, MIN
20150811,CLE ,CLE .vs NYA,HOME,W, NYA
20150812,CLE ,CLE .vs NYA,HOME,W, NYA
20150813,CLE ,CLE .vs NYA,HOME,L, NYA
20150825,CLE ,CLE .vs MIL,HOME,W, MIL
20150826,CLE ,CLE .vs MIL,HOME,W, MIL
20150828,CLE ,CLE .vs ANA,HOME,W, ANA
20150829,CLE ,CLE .vs ANA,HOME,W, ANA
20150830,CLE ,CLE .vs ANA,HOME,W, ANA
20150910,CLE ,CLE .vs DET,HOME,W, DET
20150913,CLE ,CLE .vs DET,HOME,W, DET
20150913,CLE ,CLE .vs DET,HOME,L, DET
20150914,CLE ,CLE .vs KCA,HOME,W, KCA
20150915,CLE ,CLE .vs KCA,HOME,L, KCA
20150916,CLE ,CLE .vs KCA,HOME,W, KCA
20150917,CLE ,CLE .vs KCA,HOME,L, KCA
20150918,CLE ,CLE .vs CHA,HOME,W, CHA
20150919,CLE ,CLE .vs CHA,HOME,L, CHA
20150920,CLE ,CLE .vs CHA,HOME,W, CHA
20150928,CLE ,CLE .vs MIN,HOME,L, MIN
20150930,CLE ,CLE .vs MIN,HOME,L, MIN
20150930,CLE ,CLE .vs MIN,HOME,W, MIN
20151001,CLE ,CLE .vs MIN,HOME,L, MIN
20151002,CLE ,CLE .vs BOS,HOME,W, BOS
20151003,CLE ,CLE .vs BOS,HOME,W, BOS
20151004,CLE ,CLE .vs BOS,HOME,W, BOS
20160405,CLE ,CLE .vs BOS,HOME,L, BOS
20160406,CLE ,CLE .vs BOS,HOME,W, BOS
20160415,CLE ,CLE .vs NYN,HOME,L, NYN
20160416,CLE ,CLE .vs NYN,HOME,W, NYN
20160417,CLE ,CLE .vs NYN,HOME,L, NYN
20160419,CLE ,CLE .vs SEA,HOME,W, SEA
20160420,CLE ,CLE .vs SEA,HOME,L, SEA
20160421,CLE ,CLE .vs SEA,HOME,L, SEA
20160503,CLE ,CLE .vs DET,HOME,W, DET
20160504,CLE ,CLE .vs DET,HOME,W, DET
20160505,CLE ,CLE .vs DET,HOME,W, DET
20160506,CLE ,CLE .vs KCA,HOME,W, KCA
20160507,CLE ,CLE .vs KCA,HOME,L, KCA
20160508,CLE ,CLE .vs KCA,HOME,W, KCA
20160513,CLE ,CLE .vs MIN,HOME,W, MIN
20160514,CLE ,CLE .vs MIN,HOME,L, MIN
20160515,CLE ,CLE .vs MIN,HOME,L, MIN
20160516,CLE ,CLE .vs CIN,HOME,W, CIN
20160517,CLE ,CLE .vs CIN,HOME,W, CIN
20160527,CLE ,CLE .vs BAL,HOME,L, BAL
20160528,CLE ,CLE .vs BAL,HOME,W, BAL
20160529,CLE ,CLE .vs BAL,HOME,L, BAL
20160530,CLE ,CLE .vs TEX,HOME,L, TEX
20160531,CLE ,CLE .vs TEX,HOME,L, TEX
20160601,CLE ,CLE .vs TEX,HOME,W, TEX
20160602,CLE ,CLE .vs KCA,HOME,W, KCA
20160603,CLE ,CLE .vs KCA,HOME,W, KCA
20160604,CLE ,CLE .vs KCA,HOME,W, KCA
20160605,CLE ,CLE .vs KCA,HOME,W, KCA
20160617,CLE ,CLE .vs CHA,HOME,W, CHA
20160618,CLE ,CLE .vs CHA,HOME,W, CHA
20160619,CLE ,CLE .vs CHA,HOME,W, CHA
20160620,CLE ,CLE .vs TBA,HOME,W, TBA
20160621,CLE ,CLE .vs TBA,HOME,W, TBA
20160622,CLE ,CLE .vs TBA,HOME,W, TBA
20160704,CLE ,CLE .vs DET,HOME,W, DET
20160705,CLE ,CLE .vs DET,HOME,W, DET
20160706,CLE ,CLE .vs DET,HOME,L, DET
20160707,CLE ,CLE .vs NYA,HOME,L, NYA
20160708,CLE ,CLE .vs NYA,HOME,W, NYA
20160709,CLE ,CLE .vs NYA,HOME,L, NYA
20160710,CLE ,CLE .vs NYA,HOME,L, NYA
20160726,CLE ,CLE .vs WAS,HOME,W, WAS
20160727,CLE ,CLE .vs WAS,HOME,L, WAS
20160729,CLE ,CLE .vs OAK,HOME,W, OAK
20160730,CLE ,CLE .vs OAK,HOME,W, OAK
20160731,CLE ,CLE .vs OAK,HOME,W, OAK
20160801,CLE ,CLE .vs MIN,HOME,L, MIN
20160802,CLE ,CLE .vs MIN,HOME,L, MIN
20160803,CLE ,CLE .vs MIN,HOME,L, MIN
20160804,CLE ,CLE .vs MIN,HOME,W, MIN
20160811,CLE ,CLE .vs ANA,HOME,W, ANA
20160812,CLE ,CLE .vs ANA,HOME,W, ANA
20160813,CLE ,CLE .vs ANA,HOME,W, ANA
20160814,CLE ,CLE .vs ANA,HOME,W, ANA
20160815,CLE ,CLE .vs BOS,HOME,L, BOS
20160816,CLE ,CLE .vs CHA,HOME,W, CHA
20160817,CLE ,CLE .vs CHA,HOME,L, CHA
20160818,CLE ,CLE .vs CHA,HOME,W, CHA
20160819,CLE ,CLE .vs TOR,HOME,W, TOR
20160820,CLE ,CLE .vs TOR,HOME,L, TOR
20160821,CLE ,CLE .vs TOR,HOME,W, TOR
20160829,CLE ,CLE .vs MIN,HOME,W, MIN
20160830,CLE ,CLE .vs MIN,HOME,W, MIN
20160831,CLE ,CLE .vs MIN,HOME,W, MIN
20160902,CLE ,CLE .vs MIA,HOME,W, MIA
20160903,CLE ,CLE .vs MIA,HOME,W, MIA
20160904,CLE ,CLE .vs MIA,HOME,W, MIA
20160905,CLE ,CLE .vs HOU,HOME,L, HOU
20160906,CLE ,CLE .vs HOU,HOME,L, HOU
20160907,CLE ,CLE .vs HOU,HOME,W, HOU
20160908,CLE ,CLE .vs HOU,HOME,W, HOU
20160916,CLE ,CLE .vs DET,HOME,W, DET
20160917,CLE ,CLE .vs DET,HOME,W, DET
20160918,CLE ,CLE .vs DET,HOME,L, DET
20160920,CLE ,CLE .vs KCA,HOME,W, KCA
20160921,CLE ,CLE .vs KCA,HOME,W, KCA
20160922,CLE ,CLE .vs KCA,HOME,W, KCA
20160923,CLE ,CLE .vs CHA,HOME,W, CHA
20160924,CLE ,CLE .vs CHA,HOME,L, CHA
20160925,CLE ,CLE .vs CHA,HOME,L, CHA
20170411,CLE ,CLE .vs CHA,HOME,W, CHA
20170412,CLE ,CLE .vs CHA,HOME,L, CHA
20170413,CLE ,CLE .vs CHA,HOME,L, CHA
20170414,CLE ,CLE .vs DET,HOME,L, DET
20170415,CLE ,CLE .vs DET,HOME,W, DET
20170416,CLE ,CLE .vs DET,HOME,L, DET
20170425,CLE ,CLE .vs HOU,HOME,L, HOU
20170426,CLE ,CLE .vs HOU,HOME,W, HOU
20170427,CLE ,CLE .vs HOU,HOME,W, HOU
20170428,CLE ,CLE .vs SEA,HOME,L, SEA
20170429,CLE ,CLE .vs SEA,HOME,W, SEA
20170430,CLE ,CLE .vs SEA,HOME,W, SEA
20170512,CLE ,CLE .vs MIN,HOME,L, MIN
20170513,CLE ,CLE .vs MIN,HOME,L, MIN
20170514,CLE ,CLE .vs MIN,HOME,W, MIN
20170515,CLE ,CLE .vs TBA,HOME,W, TBA
20170516,CLE ,CLE .vs TBA,HOME,L, TBA
20170517,CLE ,CLE .vs TBA,HOME,L, TBA
20170524,CLE ,CLE .vs CIN,HOME,L, CIN
20170526,CLE ,CLE .vs KCA,HOME,L, KCA
20170527,CLE ,CLE .vs KCA,HOME,L, KCA
20170528,CLE ,CLE .vs KCA,HOME,W, KCA
20170529,CLE ,CLE .vs OAK,HOME,W, OAK
20170530,CLE ,CLE .vs OAK,HOME,W, OAK
20170531,CLE ,CLE .vs OAK,HOME,L, OAK
20170601,CLE ,CLE .vs OAK,HOME,W, OAK
20170609,CLE ,CLE .vs CHA,HOME,W, CHA
20170610,CLE ,CLE .vs CHA,HOME,L, CHA
20170611,CLE ,CLE .vs CHA,HOME,W, CHA
20170613,CLE ,CLE .vs LAN,HOME,L, LAN
20170614,CLE ,CLE .vs LAN,HOME,L, LAN
20170615,CLE ,CLE .vs LAN,HOME,W, LAN
20170623,CLE ,CLE .vs MIN,HOME,L, MIN
20170624,CLE ,CLE .vs MIN,HOME,L, MIN
20170625,CLE ,CLE .vs MIN,HOME,L, MIN
20170626,CLE ,CLE .vs TEX,HOME,W, TEX
20170627,CLE ,CLE .vs TEX,HOME,L, TEX
20170628,CLE ,CLE .vs TEX,HOME,W, TEX
20170629,CLE ,CLE .vs TEX,HOME,W, TEX
20170704,CLE ,CLE .vs SDN,HOME,L, SDN
20170705,CLE ,CLE .vs SDN,HOME,L, SDN
20170706,CLE ,CLE .vs SDN,HOME,W, SDN
20170707,CLE ,CLE .vs DET,HOME,W, DET
20170708,CLE ,CLE .vs DET,HOME,W, DET
20170709,CLE ,CLE .vs DET,HOME,L, DET
20170721,CLE ,CLE .vs TOR,HOME,W, TOR
20170722,CLE ,CLE .vs TOR,HOME,W, TOR
20170723,CLE ,CLE .vs TOR,HOME,W, TOR
20170724,CLE ,CLE .vs CIN,HOME,W, CIN
20170725,CLE ,CLE .vs ANA,HOME,W, ANA
20170726,CLE ,CLE .vs ANA,HOME,W, ANA
20170727,CLE ,CLE .vs ANA,HOME,W, ANA
20170803,CLE ,CLE .vs NYA,HOME,W, NYA
20170804,CLE ,CLE .vs NYA,HOME,W, NYA
20170805,CLE ,CLE .vs NYA,HOME,L, NYA
20170806,CLE ,CLE .vs NYA,HOME,L, NYA
20170808,CLE ,CLE .vs COL,HOME,W, COL
